Machine,WorkflowNum,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
asok02,CHIPSEQ-1,chipseq,MACS2,Naive,Realtime,32978181418,1981548.74697843,2664105,0.256204711534105,10846094458,32978181418,33487059905,18781359633,4956549120,6,105.2
asok02,CHIPSEQ-1,chipseq,MACS2,Naive,Realtime,5058052541,216389.600924483,313507,0.309777450186173,1184418024,5058052541,3630300066,2162198217,787173376,6,98.9
asok02,CHIPSEQ-1,chipseq,MACS2,Lotaru-A,Realtime,4807293396,0,289223,1,1184695863,4807293396,3463186911,2046803648,806535168,6,102.4
asok02,CHIPSEQ-1,chipseq,MACS2,Lotaru-A,Realtime,32978181418,0,2664105,1,10846094458,32978181418,33487059905,18781359633,4956549120,6,105.2
asok02,CHIPSEQ-1,chipseq,MACS2,Lotaru-A,Realtime,5058052541,0,313507,1,1184418024,5058052541,3630300066,2162198217,787173376,6,98.9
asok02,CHIPSEQ-1,chipseq,MACS2,Perfect,Realtime,4807293396,289223,289223,0,1184695863,4807293396,3463186911,2046803648,806535168,6,102.4
asok02,CHIPSEQ-1,chipseq,MACS2,Perfect,Realtime,32978181418,2664105,2664105,0,10846094458,32978181418,33487059905,18781359633,4956549120,6,105.2
asok02,CHIPSEQ-1,chipseq,MACS2,Perfect,Realtime,5058052541,313507,313507,0,1184418024,5058052541,3630300066,2162198217,787173376,6,98.9
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,4605965334,0,847603,1,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,4807293396,0,814776,1,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,41366257414,0,7131154,1,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,32978181418,0,5570354,1,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,5058052541,0,879835,1,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-G,Realtime,3793245764,0,712734,1,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,4605965334,428185.553360312,847603,0.494827704290438,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,4807293396,352707.075402658,814776,0.567111604413166,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,41366257414,3751163.84297935,7131154,0.473975201912712,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,32978181418,2754774.55538817,5570354,0.505457901708192,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,5058052541,376855.584442091,879835,0.571674706686945,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineP,Realtime,3793245764,360680.217022574,712734,0.493948349562987,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,4605965334,428185.553360312,847603,0.494827704290438,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,4807293396,352707.075402658,814776,0.567111604413166,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,41366257414,3751163.84297935,7131154,0.473975201912712,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,32978181418,2754774.55538817,5570354,0.505457901708192,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,5058052541,376855.584442091,879835,0.571674706686945,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,OnlineM,Realtime,3793245764,360680.217022574,712734,0.493948349562987,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,4605965334,559383.819347071,847603,0.340040302656939,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,4807293396,460778.345745472,814776,0.434472363268589,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,41366257414,4598677.52553061,7131154,0.355128563268916,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,32978181418,3377170.49056044,5570354,0.39372426051191,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,5058052541,492326.08273007,879835,0.440433623656629,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Naive,Realtime,3793245764,471194.499154998,712734,0.338891509097366,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,4605965334,0,847603,1,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,4807293396,0,814776,1,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,41366257414,0,7131154,1,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,32978181418,0,5570354,1,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,5058052541,0,879835,1,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Lotaru-A,Realtime,3793245764,0,712734,1,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,4605965334,847603,847603,0,1385704887,4605965334,6955033442,1400728832,8504152064,6,129.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,4807293396,814776,814776,0,1141439533,4807293396,5708283125,1167134325,8500473856,6,126
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,41366257414,7131154,7131154,0,11391838127,41366257414,59666621244,14122513089,7045140480,6,118
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,32978181418,5570354,5570354,0,8365922451,32978181418,43887113757,10456425022,7254069248,6,115.4
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,5058052541,879835,879835,0,1219589547,5058052541,6114449582,1246956186,8718774272,6,124.6
asok02,CHIPSEQ-1,chipseq,MERGED_BAM,Perfect,Realtime,3793245764,712734,712734,0,1167242415,3793245764,5858464737,1178606247,7906521088,6,121
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,4605965334,0,329901,1,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,4807293396,0,334142,1,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,41366257414,0,3324848,1,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,32978181418,0,3142692,1,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,5058052541,0,351798,1,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-G,Realtime,3793245764,0,273036,1,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,4605965334,175355.16081843,329901,0.468461263171587,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,4807293396,146097.221207308,334142,0.56276905864181,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,41366257414,1667375.55684797,3324848,0.498510741890165,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,32978181418,1228943.73073008,3142692,0.608951901513074,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,5058052541,156094.853976635,351798,0.556294083602991,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineP,Realtime,3793245764,147534.315909667,273036,0.459652515017556,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,4605965334,175355.16081843,329901,0.468461263171587,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,4807293396,146097.221207308,334142,0.56276905864181,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,41366257414,1667375.55684797,3324848,0.498510741890165,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,32978181418,1228943.73073008,3142692,0.608951901513074,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,5058052541,156094.853976635,351798,0.556294083602991,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,OnlineM,Realtime,3793245764,147534.315909667,273036,0.459652515017556,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,4605965334,190737.148822611,329901,0.421835190488628,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,4807293396,158912.7305631,334142,0.524415576123025,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,41366257414,1572544.09197748,3324848,0.527032787069519,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,32978181418,1159047.93925713,3142692,0.631192640176915,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,5058052541,169787.346174621,351798,0.517372622429289,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,Naive,Realtime,3793245764,160475.885846563,273036,0.412253747320634,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,4605965334,0,329901,1,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,4807293396,0,334142,1,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,41366257414,0,3324848,1,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,32978181418,0,3142692,1,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,5058052541,0,351798,1,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,Lotaru-A,Realtime,3793245764,0,273036,1,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,4605965334,329901,329901,0,1400033639,4605965334,1397531699,472556,10170368,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,4807293396,334142,334142,0,1166438577,4807293396,1162557014,469184,14848000,6,100.2
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,41366257414,3324848,3324848,0,11542662985,41366257414,11538193880,513946,18268160,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,32978181418,3142692,3142692,0,8507551435,32978181418,8504537371,510232,19714048,6,100
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,5058052541,351798,351798,0,1246259565,5058052541,1242551634,463098,17408000,6,100.1
asok02,CHIPSEQ-1,chipseq,PRESEQ,Perfect,Realtime,3793245764,273036,273036,0,1177912325,3793245764,1175574197,491703,15929344,6,100.3
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,14091675276,0,663222,1,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,11809629756,0,586094,1,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,3908761308,0,190041,1,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,2223941232,0,112096,1,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,11643214412,0,557043,1,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-G,Realtime,11187378708,0,559215,1,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,14091675276,319593.473016955,663222,0.518119916080957,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,11809629756,267837.607299433,586094,0.543012541845791,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,3908761308,141808.617470061,190041,0.25379987755242,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,2223941232,80683.8807985313,112096,0.280225157021381,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,11643214412,264063.374874219,557043,0.525955132953437,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineP,Realtime,11187378708,253725.206209872,559215,0.54628326098214,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,14091675276,319593.473016955,663222,0.518119916080957,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,11809629756,267837.607299433,586094,0.543012541845791,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,3908761308,141808.617470061,190041,0.25379987755242,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,2223941232,80683.8807985313,112096,0.280225157021381,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,11643214412,264063.374874219,557043,0.525955132953437,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,OnlineM,Realtime,11187378708,253725.206209872,559215,0.54628326098214,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,14091675276,1089126.30053128,663222,0.642174566783492,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,11809629756,912750.124799031,586094,0.557344256721671,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,3908761308,302102.813161776,190041,0.589671771679671,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,2223941232,171885.374816463,112096,0.533376523840839,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,11643214412,899888.110566341,557043,0.615473330723733,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,Naive,Realtime,11187378708,864657.192721311,559215,0.546198139751814,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,14091675276,0,663222,1,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,11809629756,0,586094,1,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,3908761308,0,190041,1,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,2223941232,0,112096,1,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,11643214412,0,557043,1,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,Lotaru-A,Realtime,11187378708,0,559215,1,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,14091675276,663222,663222,0,14091675276,14091675276,3290664729,3705628,1037787136,6,101.8
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,11809629756,586094,586094,0,11809629756,11809629756,2433746830,3701703,1046421504,6,102.4
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,3908761308,190041,190041,0,3908761308,3908761308,832172274,3635200,1050206208,6,105.6
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,2223941232,112096,112096,0,2223941232,2223941232,486394372,3600268,1038708736,6,109.2
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,11643214412,557043,557043,0,11643214412,11643214412,2727673112,3700183,1038848000,6,102.1
asok02,ATACSEQ-0,atacseq,FASTQC,Perfect,Realtime,11187378708,559215,559215,0,11187378708,11187378708,2317349703,3672053,1084305408,6,102.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,14091675276,0,1001873,1,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,11809629756,0,106717,1,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,2223941232,0,125024,1,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,11187378708,0,105336,1,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,3908761308,0,209251,1,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-G,Realtime,11643214412,0,822916,1,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,14091675276,620213.159736186,1001873,0.38094632779186,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,11809629756,88188.0715113265,106717,0.173626774447122,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,2223941232,96675.0863732133,125024,0.226747773441793,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,11187378708,84516.3429470568,105336,0.197649968224949,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,3908761308,158862.504807327,209251,0.240804083099594,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineP,Realtime,11643214412,515140.427837007,822916,0.374006061570066,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,14091675276,620213.159736186,1001873,0.38094632779186,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,11809629756,88188.0715113265,106717,0.173626774447122,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,2223941232,96675.0863732133,125024,0.226747773441793,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,11187378708,84516.3429470568,105336,0.197649968224949,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,3908761308,158862.504807327,209251,0.240804083099594,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,OnlineM,Realtime,11643214412,515140.427837007,822916,0.374006061570066,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,14091675276,534490.74512839,1001873,0.466508484480179,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,11809629756,75999.2065849977,106717,0.287843487120161,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,2223941232,83313.193439735,125024,0.333622396981899,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,11187378708,72834.9639283916,105336,0.308546328620874,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,3908761308,136905.412654494,209251,0.345735921670652,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Naive,Realtime,11643214412,443940.582037113,822916,0.460527463268289,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,14091675276,0,1001873,1,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,11809629756,0,106717,1,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,2223941232,0,125024,1,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,11187378708,0,105336,1,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,3908761308,0,209251,1,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Lotaru-A,Realtime,11643214412,0,822916,1,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,14091675276,1001873,1001873,0,2767897891,14091675276,12231768886,6710356839,1090174976,6,117.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,11809629756,106717,106717,0,393567233,11809629756,1642316927,861539500,186736640,6,119.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,2223941232,125024,125024,0,431443228,2223941232,1881311312,1020707630,218337280,6,117.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,11187378708,105336,105336,0,377180980,11187378708,1572468464,823552961,181436416,6,116.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,3908761308,209251,209251,0,708974302,3908761308,3117934022,1701831901,322232320,6,116.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_MACS2,Perfect,Realtime,11643214412,822916,822916,0,2298977507,11643214412,10141070991,5556021718,961933312,6,115.7
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,14091675276,0,527931,1,2767897402,14091675276,11094599357,6084666531,2014351360,6,130.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,11809629756,0,91859,1,393566744,11809629756,1177710754,549140045,2013409280,6,120.6
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,2223941232,0,110025,1,431442739,2223941232,1415137051,695548342,2013487104,6,114.1
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,11187378708,0,92597,1,377180491,11187378708,1134644510,531994038,2013122560,6,117
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,3908761308,0,161898,1,708973813,3908761308,2498830740,1245913722,2013769728,6,121.3
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,Lotaru-G,Realtime,11643214412,0,485536,1,2298977018,11643214412,9358214493,5203765085,2014199808,6,121.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,OnlineP,Realtime,14091675276,400096.130830079,527931,0.242143138345581,2767897402,14091675276,11094599357,6084666531,2014351360,6,130.2
asok02,ATACSEQ-0,atacseq,MERGED_LIB_BIGWIG,OnlineP,Realtime,11809629756,56889.5839072695,91859,0.380685791187913,393566744,11809629756,1177710754,549140045,2013409280,6,120.6
